Code,Name
729080,良維凱基47購01
729081,旺矽凱基48購03
729082,泰茂凱基47購01
729083,神準凱基48購01
729084,湧德凱基47購02
729085,精材凱基47購02
729086,環球晶凱基47購03
729087,立端群益47購02
729088,漢磊群益48購01
729089,精測群益47購01
729090,巨虹國票47購01
729091,艾訊國票49購01
729092,伯特光國票48購01
729093,前鼎國票48購02
729094,神盾國票47購05
729095,高端國票48購03
729096,廣明國泰48購01
729097,台特化台新47購01
729098,原相台新47購01
729099,新漢台新47購01
729100,M31元大47購01
729101,M31元大47購02
729102,M31元大47購03
729103,世禾元大47購01
729104,世界元大47購05
729105,台特化元大49購01
729106,台特化元大4A購02
729107,台特化元大51購02
729108,昇達科元大47購05
729109,欣銓元大47購04
729110,欣銓元大47購05
729111,欣銓元大47購06
729112,神準元大47購01
729113,富喬元大47購04
729114,湧德元大47購01
729115,華星光元大47購04
729116,華星光元大47購05
729117,華星光元大48購01
729118,精材元大47購02
729119,精材元大47購03
729120,精材元大4C購01
729121,廣明元大47購13
729122,穩懋元大47購04
729123,華星光兆豐51購01
729124,M31富邦49購01
729125,朋程富邦49購01
729126,信立富邦49購01
729127,華星光富邦49購01
729128,鈊象富邦49購02
729129,M31元富47購01
729130,M31元富47購02
729131,台特化元富47購06
729132,系微元富47購04
729133,旺矽元富47購03
729134,高端元富47購01
729135,高端元富47購02
729136,高端元富49購01
729137,高端元富4A購01
729138,高端元富51購01
729139,華星光元富47購02
729140,華星光元富51購01
729141,M31凱基47購01
729142,M31凱基47購02
729143,M31凱基47購03
729144,台特化凱基48購01
729145,台特化凱基49購01
729146,欣銓凱基47購02
729147,高端凱基48購02
729148,華星光凱基47購01
729149,華星光凱基47購02
729150,華星光凱基49購01
729151,僑威凱基47購04
729152,榮剛凱基47購01
729153,漢磊凱基48購01
729154,譜瑞凱基47購01
729155,M31國票48購01
729156,M31國票48購03
729157,M31國票48購04
729158,台特化國票48購02
729159,系微國票48購04
729160,昇達科國票48購02
729161,欣銓國票48購03
729162,威剛國票48購01
729163,高端國票48購05
729164,華星光國票48購01
729165,雍智國票48購02
729166,寬宏國票47購01
729167,雙鴻國票48購02
729168,M31第一47購01
729169,M31統一51購01
729170,M31統一59購01
729171,M31統一61購01
729172,M31統一61購02
729173,大綜統一51購02
729174,世禾統一55購01
729175,台特化統一51購03
729176,台特化統一53購01
729177,台特化統一55購02
729178,台特化統一57購01
729179,系統電統一53購02
729180,系微統一51購03
729181,系微統一55購02
729182,前鼎統一51購03
729183,華星光統一51購02
729184,華星光統一51購03
729185,華星光統一59購03
729186,華星光統一61購01
729187,華星光統一61購02
729188,新漢統一4C購01
729189,德微統一51購01
729190,M31永豐48購01
729191,M31永豐49購01
729192,M31永豐49購02
729193,台特化永豐47購02
729194,系微永豐47購01
729195,欣銓永豐47購01
729196,桓達永豐49購01
729197,華星光永豐48購02
729198,華星光永豐4A購01
729199,華星光永豐4B購01
729200,M31台新47購01
729201,華星光台新47購01
729202,M31中信47購01
729203,M31中信48購01
729204,欣銓中信47購01
729205,華星光中信47購01
729206,華星光中信48購01
729207,M31群益47購01
729208,M31群益49購01
729209,中美晶群益49購01
729210,元太群益48購02
729211,台特化群益51購01
729212,立端群益49購01
729213,良維群益49購02
729214,旺矽群益4B購01
729215,威剛群益49購01
729216,高端群益47購01
729217,高端群益48購01
729218,華星光群益48購02
729219,華星光群益48購03
729220,僑威群益47購02
729221,精材群益47購02
729222,環球晶群益48購01
729223,櫃200群益47購01
729224,台特化統一51購04
729225,弘塑統一51購03
729226,系微統一53購02
729227,桓達統一51購03
729228,神盾統一51購03
729229,高鋒統一51購01
729230,亞泰元富4A購01
729231,欣銓元富47購01
729232,欣銓元富47購02
729233,晶呈元富47購02
729234,晶呈元富47購03
729235,廣明元富4A購01
729236,廣明元富51購01
729237,環球晶元富47購01
729238,信立兆豐49購01
729239,元太永豐49購01
729240,華星光永豐47購01
729241,雍智永豐49購01
729242,欣銓富邦48購01
729243,台特化國票48購04
729244,能率國票48購01
729245,聖暉*國票48購02
729246,精測國票48購01
729247,元太元大47購01
729248,元太元大47購02
729249,元太元大47購03
729250,台特化元大49購02
729251,台特化元大4B購01
729252,先進光元大47購06
729253,欣銓元大47購07
729254,欣銓元大47購08
729255,欣銓元大47購09
729256,華星光元大48購02
729257,聖暉*元大4C購01
729258,僑威元大47購04
729259,精測元大47購02
729260,台特化中信48購01
729261,元太凱基48購01
729262,台特化凱基51購01
729263,系微凱基48購01
729264,良維凱基47購02
729265,亞泰凱基49購01
729266,旺矽凱基47購05
729267,欣銓凱基48購01
729268,威剛凱基48購01
729269,華星光凱基48購01
729270,精材凱基47購03
729271,雙鴻凱基48購01
729272,穩懋凱基47購03
729273,元太群益49購02
729274,台特化群益48購03
729275,欣銓群益48購03
729276,華星光群益49購01
729277,弘塑國泰48購01
729278,欣銓國泰48購01
729279,英濟台新47購01
729280,精材台新47購01
729281,旺矽兆豐47購02
729282,原相富邦49購01
729283,台特化元富47購08
729284,台特化元富47購09
729285,台特化元富4A購03
729286,華星光元富47購04
729287,精材元富47購03
729288,世界元大47購06
729289,台特化元大47購05
729290,台特化元大4A購03
729291,台特化元大4B購02
729292,弘塑元大47購06
729293,弘塑元大47購07
729294,伯特光元大47購01
729295,宏觀元大47購01
729296,系微元大47購05
729297,良維元大47購03
729298,欣銓元大47購10
729299,欣銓元大47購11
729300,欣銓元大47購12
729301,信立元大47購01
729302,富喬元大47購05
729303,鈊象元大47購05
729304,群聯元大47購05
729305,聖暉*元大4C購02
729306,僑威元大47購05
729307,廣明元大47購14
729308,環球晶元大47購03
729309,前鼎國票48購03
729310,群聯國票48購02
729311,聖暉*國票48購03
729312,精材國票48購01
729313,旺矽統一59購01
729314,神盾統一57購02
729315,鈊象統一51購01
729316,台星科永豐48購01
729317,弘塑永豐48購02
729318,信立永豐51購01
729319,晶呈永豐48購01
729320,鈊象永豐51購01
729321,璟德永豐48購01
729322,瀧澤科永豐49購01
729323,大樹群益48購01
729324,世禾群益47購01
729325,台特化群益47購02
729326,台燿群益4A購01
729327,欣銓群益49購02
729328,威剛群益47購01
729329,富喬群益47購04
729330,華星光群益4B購01
729331,精材群益47購03
729332,精材群益47購04
729333,系微國泰48購01
729334,泰茂國泰48購01
729335,元太台新47購01
729336,欣銓台新47購01
729337,弘塑凱基47購03
729338,欣銓凱基48購02
729339,振曜凱基47購03
729340,群聯凱基48購04
729341,聖暉*凱基4C購01
729342,僑威凱基48購01
729343,精材凱基48購03
729344,精測凱基48購03
729345,CT債20元大49購01
729346,宏捷科元大47購01
729347,宏捷科元大47購02
729348,系微元大47購06
729349,系微元大47購07
729350,系微元大47購08
729351,良維元大47購04
729352,華星光元大47購08
729353,聖暉*元大47購03
729354,環球晶元大47購04
729355,華星光第一48購01
729356,欣銓統一51購01
729357,振曜統一51購01
729358,神盾統一51購04
729359,華星光統一51購04
729360,群聯統一51購02
729361,精材統一51購03
729362,精材統一51購04
729363,德微統一51購02
729364,大宇資永豐47購01
729365,旺矽永豐47購04
729366,欣銓永豐48購02
729367,欣銓永豐49購01
729368,信立永豐4A購01
729369,精材永豐4A購01
729370,僑威國泰48購01
729371,精材國泰48購03
729372,前鼎國票48購04
729373,華星光國票48購03
729374,桓達兆豐49購01
729375,旺矽富邦49購01
729376,威剛富邦4A購01
729377,晟德富邦49購01
729378,精材富邦4A購01
729379,弘塑元富47購05
729380,昇達科元富47購03
729381,昇達科元富4A購01
729382,昇達科元富51購01
729383,富喬元富47購01
729384,僑威元富48購01
729385,榮剛元富47購01
729386,榮剛元富4A購01
729387,精材元富47購04
729388,台燿凱基47購04
729389,立端凱基47購01
729390,系微凱基48購02
729391,欣銓凱基47購03
729392,華星光凱基47購03
729393,越峰凱基47購01
729394,鈊象凱基48購05
729395,精材凱基47購04
729396,廣明凱基47購06
729397,譜瑞凱基47購02
729398,英濟中信47購01
729399,弘塑群益47購07
729400,伍豐群益48購01
729401,伯特光群益51購01
729402,宏觀群益48購01
729403,昇達科群益49購01
729404,英濟群益4B購01
729405,振曜群益49購04
729406,華星光群益4B購02
729407,群聯群益47購03
729408,精材群益47購05
729409,精材群益47購06
729410,桓達第一48購01
729411,朋億*統一55購01
729412,精材統一51購05
729413,銳澤統一55購01
729414,合晶永豐48購01
729415,朋億*永豐49購01
729416,欣銓永豐48購03
729417,威剛永豐4A購01
729418,常珵永豐4B購01
729419,聖暉*永豐49購01
729420,雙鴻永豐4A購01
729421,世界元大48購01
729422,良維元大4B購01
729423,原相元大4A購03
729424,華星光元大48購03
729425,群ESG元大52購01
729426,群ESG元大58購01
729427,聖暉*元大4B購02
729428,僑威元大48購01
729429,精材元大48購03
729430,精測元大48購02
729431,CT債20凱基4A購01
729432,元太凱基48購02
729433,弘塑凱基48購03
729434,伍豐凱基49購01
729435,系統電凱基48購01
729436,系微凱基48購03
729437,欣銓凱基48購04
729438,桓達凱基48購01
729439,聖暉*凱基49購01
729440,元太富邦49購01
729441,欣銓元富48購01
729442,大宇資國票49購01
729443,弘塑國票49購02
729444,系微國票49購01
729445,朋億*國票49購01
729446,神盾國票49購01
729447,聖暉*國票49購01
729448,台燿群益48購02
729449,系微群益48購04
729450,欣銓群益48購04
729451,信立群益48購02
729452,聖暉*群益49購01
729453,精材群益48購02
729454,譜瑞群益48購03
729455,振曜國泰49購01
729456,原相台新48購01
729457,伯特光第一48購01
729458,欣銓第一48購02
729459,中美晶富邦4B購01
729460,信驊富邦4B購01
729461,振曜富邦4A購01
729462,艾訊元大48購01
729463,伯特光元大4B購01
729464,欣銓元大4B購01
729465,信驊元大48購03
729466,信驊元大48購04
729467,信驊元大48購05
729468,原相元大4A購04
729469,富喬元大48購03
729470,華星光元大48購04
729471,精材元大48購04
729472,精材元大48購05
729473,聖暉*元富48購01
729474,中美晶國票4A購01
729475,朋億*國票49購02
729476,信驊國票49購01
729477,家登國票48購01
729478,擎亞國票49購01
729479,穩懋國票4A購01
729480,雍智台新48購01
729481,力旺國泰49購01
729482,信驊國泰49購01
729483,精測國泰49購01
729484,力旺統一52購01
729485,力旺統一52購02
729486,力旺統一54購02
729487,朋億*統一54購01
729488,信驊統一52購01
729489,信驊統一56購01
729490,原相統一51購01
729491,原相統一52購02
729492,泰茂統一52購02
729493,華星光統一52購01
729494,聖暉*統一52購01
729495,銳澤統一52購01
729496,聰泰統一52購01
729497,昇達科永豐4B購01
729498,信驊永豐49購01
729499,國債20永豐55購01
729500,力旺凱基48購03
729501,世界凱基48購01
729502,立敦凱基48購01
729503,系微凱基48購04
729504,朋億*凱基49購01
729505,信立凱基4A購01
729506,信驊凱基48購02
729507,信驊凱基49購01
729508,譜瑞凱基48購03
729509,譜瑞凱基48購04
729510,力旺群益48購03
729511,弘塑群益4A購01
729512,系微群益4A購01
729513,朋億*群益4A購01
729514,信驊群益48購03
729515,華星光群益48購04
729516,華星光群益4C購01
729517,聖暉*群益4A購01
729518,台星科元大48購01
729519,良維元大48購01
729520,昇達科元大4A購01
729521,朋億*元大48購01
729522,欣銓元大48購01
729523,原相元大4B購01
729524,華星光元大4B購03
729525,聖暉*元大48購02
729526,雍智元大48購01
729527,元太統一52購01
729528,立敦統一58購01
729529,朋億*統一52購01
729530,朋億*統一55購02
729531,朋億*統一56購01
729532,欣銓統一58購01
729533,神準統一52購01
729534,高鋒統一56購01
729535,智擎統一58購01
729536,聖暉*統一58購01
729537,僑威統一4C購01
729538,大樹永豐48購01
729539,朋億*永豐4A購01
729540,欣銓永豐49購02
729541,康全電永豐4A購01
729542,華星光永豐4B購02
729543,銳澤永豐48購01
729544,銳澤永豐52購01
729545,耀勝永豐48購01
729546,中美晶凱基48購01
729547,朋億*凱基48購01
729548,欣銓凱基4A購01
729549,家登凱基48購01
729550,精材凱基48購04
729551,精測凱基48購04
729552,穩懋凱基4A購01
729553,久昌國票49購01
729554,欣銓國票49購01
729555,胡連國票4A購01
729556,神盾國票49購02
729557,雙鴻國票49購01
729558,騰雲國票49購01
729559,華星光台新48購01
729560,艾訊兆豐52購01
729561,欣銓兆豐4A購01
729562,台燿富邦4A購01
729563,系微富邦4A購01
729564,華星光富邦4A購01
729565,兆利元富48購01
729566,兆利元富48購02
729567,華星光元富48購02
729568,大中群益4B購01
729569,欣銓群益4A購01
729570,原相群益48購01
729571,華星光群益4C購02
729572,萬潤第一48購01
729573,萬潤第一48購02
729574,元太國票49購01
729575,良維國票49購01
729576,旺矽國票49購03
729577,神盾國票49購03
729578,神準國票49購01
729579,鈊象國票49購02
729580,萬潤國票49購01
729581,宏捷科群益48購03
729582,朋程群益4A購01
729583,欣銓群益4C購01
729584,家登群益48購01
729585,鈦昇群益48購01
729586,萬潤群益48購01
729587,驊訊群益48購01
729588,台星科凱基48購01
729589,胡連凱基4A購01
729590,原相凱基4A購02
729591,泰茂凱基48購01
729592,萬潤凱基48購01
729593,萬潤凱基48購02
729594,萬潤凱基48購03
729595,雍智凱基4A購02
729596,精測凱基48購05
729597,騰雲凱基48購01
729598,驊訊凱基48購01
729599,宏捷科元大48購01
729600,宏觀元大48購01
729601,前鼎元大48購01
729602,原相元大48購02
729603,原相元大48購03
729604,原相元大4B購02
729605,富喬元大48購04
729606,華星光元大4B購04
729607,萬潤元大48購01
729608,精測元大48購03
729609,均華中信48購02
729610,驊訊元富48購01
729611,台燿永豐48購02
729612,艾訊永豐49購01
729613,智通*永豐48購01
729614,萬潤永豐4A購01
729615,萬潤永豐4B購01
729616,譜瑞永豐49購01
729617,中美晶國泰49購01
729618,立敦統一52購01
729619,亞泰統一52購01
729620,朋億*統一52購02
729621,朋億*統一52購03
729622,欣銓統一51購02
729623,欣銓統一52購01
729624,能率統一52購01
729625,華星光統一56購01
729626,萬潤統一52購01
729627,萬潤統一54購01
729628,萬潤統一54購02
729629,萬潤統一56購01
729630,僑威統一52購01
729631,擎亞統一52購01
729632,立敦富邦4A購01
729633,鈊象富邦49購03
729634,擎亞富邦4A購01
729635,僑威兆豐49購01
729636,正基群益49購01
729637,立端群益49購02
729638,宏觀群益4A購01
729639,原相群益48購02
729640,原相群益48購03
729641,雍智群益4A購01
729642,精材群益4A購01
729643,擎亞群益48購01
729644,耀勝群益4C購01
729645,中美晶第一49購02
729646,僑威第一48購01
729647,環球晶第一48購01
729648,正基國票4A購01
729649,宏觀國票49購01
729650,富喬國票49購02
729651,僑威國票49購01
729652,萬潤台新48購01
729653,元太凱基49購01
729654,台燿凱基4A購01
729655,正基凱基48購01
729656,宏捷科凱基48購01
729657,欣銓凱基4A購02
729658,胡連凱基48購01
729659,聖暉*凱基48購01
729660,僑威凱基48購02
729661,緯軟凱基48購01
729662,擎亞凱基48購01
729663,大綜中信48購01
729664,正基永豐49購01
729665,正基永豐4A購01
729666,竹陞永豐49購01
729667,原相永豐4A購01
729668,泰茂永豐4B購01
729669,神準永豐4A購01
729670,磐儀永豐48購01
729671,耀勝永豐49購01
729672,朋億*元富48購01
729673,朋億*元富48購02
729674,朋億*元富4B購01
729675,欣銓元富48購02
729676,欣銓元富52購01
729677,胡連元富48購01
729678,泰茂元富48購02
729679,驊訊元富48購02
729680,大綜元大48購01
729681,旺矽元大4B購02
729682,欣銓元大48購02
729683,信立元大49購02
729684,原相元大48購04
729685,原相元大48購05
729686,原相元大48購06
729687,智擎元大48購02
729688,鈊象元大48購04
729689,鈊象元大48購05
729690,鈊象元大48購06
729691,僑威元大48購02
729692,僑威元大48購03
729693,雙鴻元大48購07
729694,旺矽國泰49購01
729695,旺矽國泰49購02
729696,正基富邦4A購01
729697,神盾富邦4A購01
729698,中美晶統一52購01
729699,元太統一52購02
729700,正基統一52購01
729701,正基統一55購01
729702,宏碁資統一52購01
729703,亞泰統一52購02
729704,胡連統一52購01
729705,胡連統一52購02
729706,原相統一52購03
729707,振曜統一52購01
729708,萬潤統一52購02
729709,萬潤統一52購03
729710,萬潤統一52購04
729711,萬潤統一58購01
729712,騰雲統一52購01
729713,騰雲統一52購02
729714,騰雲統一58購01
729715,均華兆豐52購01
729716,旺矽兆豐48購01
729717,僑威兆豐4A購01
729718,耀勝兆豐49購01
729719,台燿群益48購03
729720,弘塑群益48購01
729721,先進光群益48購01
729722,艾訊群益4B購02
729723,宏捷科群益48購04
729724,原相群益48購04
729725,原相群益48購05
729726,智擎群益4A購01
729727,鈊象群益48購02
729728,僑威群益48購03
729729,精材群益4A購02
729730,廣積群益49購01
729731,中美晶元大48購01
729732,弘塑元大48購02
729733,弘塑元大48購03
729734,亞泰元大4B購01
729735,欣銓元大48購03
729736,原相元大48購08
729737,原相元大48購09
729738,富喬元大48購05
729739,智擎元大48購03
729740,智擎元大48購04
729741,智擎元大4B購01
729742,雍智元大48購02
729743,僑威元大48購04
729744,立端凱基48購03
729745,立端凱基49購01
729746,宏碁資凱基49購01
729747,亞泰凱基48購01
729748,旺矽凱基4B購01
729749,原相凱基48購01
729750,智擎凱基48購02
729751,鈊象凱基48購06
729752,鈊象凱基51購01
729753,精測凱基4C購01
729754,雙鴻凱基49購04
729755,正基元富48購01
729756,正基元富48購02
729757,良維元富48購01
729758,宜特元富48購02
729759,欣銓元富48購03
729760,金山電元富48購01
729761,胡連元富48購02
729762,朋億*中信48購01
729763,立端永豐4A購01
729764,兆利永豐48購02
729765,胡連永豐48購01
729766,原相永豐4B購01
729767,神盾永豐4A購01
729768,博智永豐49購01
729769,智擎永豐52購01
729770,僑威永豐4A購01
729771,擎亞永豐49購01
729772,大綜國票49購01
729773,大樹國票4B購01
729774,友輝國票49購01
729775,台燿國票4A購01
729776,弘塑國票4B購01
729777,立端國票4C購01
729778,系統電國票49購01
729779,金益鼎國票49購01
729780,原相國票49購01
729781,原相國票4A購01
729782,能率國票49購01
729783,博智國票48購01
729784,智擎國票4B購01
729785,鈦昇國票48購01
729786,銳澤國票49購01
729787,譜瑞國票49購01
729788,弘塑國泰49購01
729789,宏碁資富邦48購01
729790,欣銓富邦49購01
729791,台燿統一58購01
729792,正基統一52購02
729793,正基統一52購03
729794,正基統一58購01
729795,永信建統一52購03
729796,艾訊統一52購01
729797,宏碁資統一52購02
729798,朋億*統一52購04
729799,金益鼎統一58購01
729800,胡連統一52購03
729801,博智統一52購01
729802,智擎統一52購01
729803,智擎統一58購02
729804,僑威統一5A購01
729805,緯軟統一52購01
729806,擎亞統一52購02
729807,瀧澤科統一56購02
729808,騰雲統一5A購01
729809,友輝元富4B購01
729810,宏碁資元富4B購01
729811,系微元富48購01
729812,系微元富48購02
729813,系微元富48購03
729814,欣銓元富48購04
729815,神盾元富49購03
729816,鈦昇元富48購01
729817,亞泰中信48購01
729818,世禾永豐49購01
729819,原相永豐49購01
729820,泰金永豐48購01
729821,神準永豐4B購01
729822,雙鴻永豐48購04
729823,艾訊群益4B購03
729824,系微群益4B購01
729825,欣銓群益4C購02
729826,佶優群益49購01
729827,原相群益48購06
729828,富喬群益4B購01
729829,智擎群益51購01
729830,華研群益4A購01
729831,鈊象群益48購03
729832,僑威群益49購01
729833,欣銓兆豐4A購02
729834,英濟兆豐52購01
729835,聰泰兆豐52購01
729836,弘塑凱基48購04
729837,先進光凱基48購01
729838,金益鼎凱基48購01
729839,胡連凱基48購02
729840,智擎凱基48購03
729841,鈊象凱基48購07
729842,鈦昇凱基48購01
729843,譜瑞凱基4C購01
729844,耀勝凱基49購01
729845,弘塑元大48購04
729846,立端元大48購01
729847,立端元大48購02
729848,立端元大48購03
729849,艾訊元大48購02
729850,良維元大49購01
729851,信立元大48購01
729852,原相元大48購10
729853,智擎元大48購05
729854,智擎元大48購06
729855,智擎元大48購07
729856,鈊象元大48購07
729857,擎亞元大4B購01
729858,中光電第一48購01
729859,IET國票4A購01
729860,正基國票49購01
729861,系統電國票49購02
729862,宜鼎國票49購01
729863,雍智國票49購01
729864,擎亞國票4A購01
729865,耀勝國票4A購01
729866,宜鼎台新48購01
729867,智擎台新48購01
729868,富喬國泰49購01
729869,譜瑞國泰49購01
729870,大綜統一52購01
729871,中美晶統一52購02
729872,友輝統一58購01
729873,台燿統一52購01
729874,弘塑統一52購01
729875,正基統一52購04
729876,正基統一52購05
729877,立端統一53購01
729878,百德統一52購02
729879,艾訊統一58購01
729880,均華統一52購01
729881,金益鼎統一52購01
729882,智擎統一52購02
729883,智擎統一52購03
729884,新復興統一58購03
729885,精材統一52購02
729886,廣明統一52購01
729887,廣明統一58購01
729888,廣積統一52購01
729889,廣積統一52購02
729890,廣積統一59購01
729891,緯軟統一52購02
729892,瀧澤科統一52購01
729893,耀勝統一51購01
729894,耀勝統一52購01
729895,耀勝統一58購01
729896,元太富邦4A購01
729897,元太富邦4B購01
729898,良維富邦4A購01
729899,雙鴻兆豐49購01
729900,弘塑群益52購01
729901,立敦群益48購01
729902,先進光群益48購02
729903,原相群益48購07
729904,富喬群益4A購01
729905,富喬群益4C購01
729906,鈊象群益48購04
729907,精測群益48購02
729908,雙鴻群益48購05
729909,譜瑞群益48購04
729910,耀勝群益49購01
729911,IET元大48購01
729912,立端元大48購04
729913,立端元大48購05
729914,立端元大48購06
729915,系微元大4B購01
729916,良維元大49購02
729917,欣銓元大48購05
729918,原相元大48購11
729919,鈊象元大4B購01
729920,新復興元大48購03
729921,精材元大48購06
729922,精材元大48購07
729923,精材元大48購08
729924,環球晶元大48購01
729925,譜瑞元大48購03
729926,力致凱基48購01
729927,台燿凱基48購01
729928,立端凱基48購04
729929,宜鼎凱基49購01
729930,英濟凱基48購01
729931,原相凱基48購02
729932,神盾凱基49購01
729933,新漢凱基48購01
729934,精材凱基4A購01
729935,叡揚凱基48購02
729936,艾訊元富4A購01
729937,僑威元富48購02
729938,太景*中信48購01
729939,欣銓永豐4C購01
729940,建榮永豐49購01
729941,叡揚永豐4C購01
729942,聰泰永豐49購01
729943,騰雲永豐49購01
729944,弘塑富邦49購02
729945,胡連富邦48購01
729946,驊訊台新48購01
729947,榮剛第一48購01
729948,IET國票4A購02
729949,太景*國票48購01
729950,是方國票49購01
729951,茂訊國票49購01
729952,凌陽創國票48購01
729953,智崴國票49購01
729954,智擎國票4A購01
729955,精材國票4A購01
729956,緯軟國票49購01
729957,雙鴻國票49購02
729958,友輝統一52購01
729959,友輝統一52購02
729960,友輝統一58購02
729961,亞泰統一58購01
729962,其陽統一52購01
729963,宜鼎統一55購01
729964,欣銓統一58購02
729965,昱展統一52購02
729966,昱展統一58購02
729967,昱展統一58購03
729968,胡連統一51購02
729969,胡連統一52購04
729970,原相統一52購04
729971,振曜統一58購01
729972,湧德統一52購02
729973,新漢統一58購01
729974,雍智統一54購02
729975,廣明統一52購02
729976,元太國泰49購01
729977,精材國泰49購01
729978,元太國泰49購02
729979,波若威國泰49購01
729980,廣運國泰49購01
729981,大中群益49購01
729982,安勤群益49購01
729983,良維群益49購03
729984,旺矽群益4A購02
729985,智通*群益4B購02
729986,智崴群益48購01
729987,智擎群益48購01
729988,綠界*群益49購01
729989,綠界*群益4A購01
729990,營邦群益49購01
729991,雙鴻群益48購06
729992,91APP*元大48購01
729993,世禾元大48購01
729994,立端元大48購07
729995,良維元大48購02
729996,欣銓元大48購06
729997,胡連元大48購01
729998,原相元大48購12
729999,鈊象元大4B購02
730000,鈊象元大51購01
730001,綠界*元大48購01
730002,綠界*元大48購02
730003,綠界*元大48購03
730004,綠界*元大48購04
730005,艾訊元富48購01
730006,旺矽元富49購03
730007,旺矽元富4B購01
730008,富喬元富48購01
730009,綠界*元富48購01
730010,廣明元富48購01
730011,廣運元富48購01
730012,磐儀元富48購01
730013,胡連中信48購01
730014,欣銓永豐4A購01
730015,金益鼎永豐49購01
730016,昱展永豐48購01
730017,原相永豐48購01
730018,鈊象永豐49購02
730019,雍智永豐4A購01
730020,綠界*永豐48購01
730021,綠界*永豐49購01
730022,廣運永豐48購01
730023,廣運永豐48購02
730024,廣運永豐4B購01
730025,弘塑凱基48購05
730026,先進光凱基48購02
730027,茂訊凱基49購01
730028,智崴凱基48購01
730029,綠界*凱基48購01
730030,綠界*凱基48購02
730031,廣運凱基48購02
730032,環球晶凱基48購02
730033,智崴台新48購01
730034,新復興台新48購01
730035,綠界*台新48購01
730036,力致統一52購01
730037,台半統一52購02
730038,亞泰統一52購03
730039,其陽統一52購02
730040,宜鼎統一52購01
730041,金益鼎統一56購01
730042,建榮統一52購01
730043,建榮統一52購02
730044,胡連統一52購05
730045,茂訊統一52購01
730046,富喬統一58購01
730047,新漢統一52購01
730048,新漢統一58購02
730049,綠界*統一52購02
730050,綠界*統一52購03
730051,綠界*統一58購01
730052,綠界*統一58購02
730053,叡揚統一52購01
730054,優群統一52購01
730055,營邦統一52購02
730056,環球晶統一52購01
730057,聰泰統一56購01
730058,雙鴻統一52購03
730059,譜瑞統一52購01
730060,IET國票4A購03
730061,大綜國票49購02
730062,陽程國票49購01
730063,綠界*國票49購02
730064,聚和國票49購01
730065,宏碁資第一48購01
730066,叡揚第一48購01
730067,立端富邦48購02
730068,兆利富邦4A購01
730069,富喬富邦48購01
730070,智擎富邦4A購01
730071,廣明富邦4A購02
730072,廣運富邦4A購01
730073,雙鴻富邦4A購02
730074,譜瑞富邦4A購01
730075,耀勝富邦4A購01
730076,先進光群益48購03
730077,旺矽群益4C購02
730078,前鼎群益48購01
730079,智崴群益4C購01
730080,廣運群益48購02
730081,環球晶群益48購02
730082,IET國票4A購04
730083,亞泰國票49購01
730084,倉和國票4A購01
730085,原相國票48購02
730086,富喬國票4A購01
730087,智通*國票49購01
730088,意德士國票49購01
730089,綠界*國票49購03
730090,雙鴻國票49購03
730091,新漢第一48購01
730092,竹陞元大4B購01
730093,艾訊元大48購03
730094,欣銓元大48購07
730095,胡連元大48購02
730096,原相元大48購13
730097,富喬元大4B購02
730098,鈊象元大48購08
730099,鈊象元大4C購01
730100,鈊象元大51購02
730101,聖暉*元大48購03
730102,綠界*元大48購05
730103,譜瑞元大48購04
730104,大綜凱基48購01
730105,大樹凱基48購01
730106,世禾凱基48購01
730107,前鼎凱基48購02
730108,神準凱基49購01
730109,博智凱基48購01
730110,智通*凱基4B購01
730111,智擎凱基4C購01
730112,鈊象凱基48購08
730113,新漢凱基49購02
730114,綠界*凱基4A購01
730115,瀧澤科凱基48購02
730116,美琪瑪元富48購01
730117,神準元富48購01
730118,榮剛元富48購01
730119,綠界*元富48購02
730120,廣積元富48購01
730121,宜鼎中信49購01
730122,是方中信48購01
730123,永信建永豐48購01
730124,前鼎永豐52購01
730125,智崴永豐49購01
730126,綠界*永豐4C購01
730127,綠界*永豐52購01
730128,廣運永豐52購01
730129,鴻呈永豐48購01
730130,瀧澤科永豐48購01
730131,元太統一52購03
730132,立端統一53購02
730133,安勤統一51購01
730134,安勤統一52購01
730135,安勤統一58購01
730136,亞泰統一52購04
730137,宜鼎統一52購02
730138,宜鼎統一52購03
730139,宜鼎統一54購01
730140,信紘科統一52購01
730141,建榮統一52購03
730142,昱展統一52購03
730143,茂訊統一52購02
730144,茂綸統一52購01
730145,能率統一52購02
730146,訊聯統一58購02
730147,高鋒統一53購01
730148,康全電統一52購01
730149,博智統一52購02
730150,智通*統一52購01
730151,智通*統一52購02
730152,智通*統一58購01
730153,智崴統一54購01
730154,新漢統一57購01
730155,精剛統一54購01
730156,綠界*統一52購04
730157,綠界*統一5A購01
730158,叡揚統一52購02
730159,優群統一52購02
730160,耀勝統一58購02
730161,鑫科統一58購01
730162,博智國泰49購01
730163,鈊象國泰49購01
730164,綠界*國泰49購01
730165,欣銓富邦49購02
730166,前鼎富邦4A購01
730167,原相富邦48購02
730168,綠界*富邦4A購01
730169,良維元富48購02
730170,神盾元富49購04
730171,波若威台新48購01
730172,群聯台新48購01
730173,天品凱基49購01
730174,欣銓凱基48購05
730175,波若威凱基48購02
730176,信立凱基49購01
730177,振曜凱基48購01
730178,群聯凱基4B購01
730179,營邦凱基48購01
